auctn_seq,corp_cd,corp_gds_cd,corp_gds_item_nm,corp_gds_vrty_nm,corp_nm,gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm,mdfcn_dt,pkg_cd,pkg_nm,plor_cd,plor_nm,qty,scsbd_dt,scsbd_prc,spm_no,trd_clcln_ymd,trd_se,unit_cd,unit_nm,unit_qty,whsl_mrkt_cd,whsl_mrkt_nm
003,23000302,22611,과일과채류,산딸기,㈜경인농산,08,과일과채류,04,딸기,09,산딸기,2026-05-18 08:04:12,101,상자,970000,경상남도 ,5.000,2026-05-18 07:38:45,15000.000,98001,2026-05-18,경매,12,kg,0.500,230003,인천삼산
002,23000302,22611,과일과채류,산딸기,㈜경인농산,08,과일과채류,04,딸기,09,산딸기,2026-05-18 08:25:04,101,상자,970000,경상남도 ,5.000,2026-05-18 07:38:45,15000.000,98001,2026-05-18,경매,12,kg,0.500,230003,인천삼산
001,23000302,22611,과일과채류,산딸기,㈜경인농산,08,과일과채류,04,딸기,09,산딸기,2026-05-18 08:04:12,101,상자,970000,경상남도 ,5.000,2026-05-18 07:38:45,15000.000,98001,2026-05-18,경매,12,kg,0.500,230003,인천삼산
011,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:25:04,101,상자,690000,제주특별자치도 제주시 ,6.000,2026-05-18 07:38:45,27000.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
010,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:25:04,101,상자,690000,제주특별자치도 제주시 ,6.000,2026-05-18 07:38:45,27000.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
009,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,690000,제주특별자치도 제주시 ,6.000,2026-05-18 07:38:45,27000.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
008,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,690000,제주특별자치도 제주시 ,7.000,2026-05-18 07:38:45,29500.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
007,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,690000,제주특별자치도 제주시 ,7.000,2026-05-18 07:38:45,29500.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
006,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:25:04,101,상자,690000,제주특별자치도 제주시 ,7.000,2026-05-18 07:38:45,29500.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
005,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,690000,제주특별자치도 제주시 ,8.000,2026-05-18 07:38:45,29500.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
004,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:25:04,101,상자,690000,제주특별자치도 제주시 ,8.000,2026-05-18 07:38:45,29500.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
003,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,690000,제주특별자치도 제주시 ,8.000,2026-05-18 07:38:45,29500.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
002,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,690000,제주특별자치도 제주시 ,5.000,2026-05-18 07:38:45,35000.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
001,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,690000,제주특별자치도 제주시 ,5.000,2026-05-18 07:38:45,35000.000,98201,2026-05-18,경매,12,kg,1.000,230003,인천삼산
005,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,990000,제주특별자치도 ,7.000,2026-05-18 07:38:45,32000.000,98101,2026-05-18,경매,12,kg,1.000,230003,인천삼산
004,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:25:04,101,상자,990000,제주특별자치도 ,7.000,2026-05-18 07:38:45,32000.000,98101,2026-05-18,경매,12,kg,1.000,230003,인천삼산
003,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,990000,제주특별자치도 ,7.000,2026-05-18 07:38:45,32000.000,98101,2026-05-18,경매,12,kg,1.000,230003,인천삼산
002,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,990000,제주특별자치도 ,8.000,2026-05-18 07:38:45,35000.000,98101,2026-05-18,경매,12,kg,1.000,230003,인천삼산
001,23000302,41420,과실류,블루베리,㈜경인농산,06,과실류,59,블루베리,01,블루베리(일반),2026-05-18 08:04:12,101,상자,990000,제주특별자치도 ,8.000,2026-05-18 07:38:45,35000.000,98101,2026-05-18,경매,12,kg,1.000,230003,인천삼산
005,23000302,24407,조미채소류,스페인마늘(대서),㈜경인농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:04:12,105,그물망,548000,전라남도 고흥군,200.000,2026-05-18 07:31:04,4000.000,40901,2026-05-18,경매,12,kg,4.000,230003,인천삼산
004,23000302,24407,조미채소류,스페인마늘(대서),㈜경인농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,548000,전라남도 고흥군,100.000,2026-05-18 07:31:04,12000.000,40901,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000302,24407,조미채소류,스페인마늘(대서),㈜경인농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,548000,전라남도 고흥군,100.000,2026-05-18 07:31:04,12000.000,40901,2026-05-18,경매,12,kg,4.000,230003,인천삼산
002,23000302,24407,조미채소류,스페인마늘(대서),㈜경인농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,548000,전라남도 고흥군,100.000,2026-05-18 07:31:04,12000.000,40901,2026-05-18,경매,12,kg,4.000,230003,인천삼산
001,23000302,24407,조미채소류,스페인마늘(대서),㈜경인농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,548000,전라남도 고흥군,100.000,2026-05-18 07:31:04,12000.000,40901,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:06:02,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 10:03:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:06:02,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:06:02,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:46:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:26:20,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 10:03:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:44:28,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:46:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:46:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:26:20,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:46:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:04:12,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 07:45:01,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:26:20,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 07:45:01,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:26:20,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:04:12,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:26:20,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:26:20,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:44:28,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:44:28,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 07:45:01,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:46:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 07:45:01,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:44:28,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:44:28,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 07:25:47,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:06:02,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 10:03:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 10:03:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:06:02,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:46:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:06:02,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:46:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:46:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:06:02,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:26:20,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:46:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 10:03:57,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 08:25:04,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
003,23000301,70419,조미채류,햇마늘대서,㈜부평농산,12,조미채소류,09,마늘,22,햇마늘 대서,2026-05-18 09:26:20,105,그물망,403000,인천광역시 부평구,60.000,2026-05-18 07:14:54,14000.000,411001,2026-05-18,경매,12,kg,4.000,230003,인천삼산
